text,Issue_id,Severity,clean_posts
We people from district Sujawal especially #LaarDistricts facing alot shortage of Water. Even drinking water is not available. Agriculture sector is affected. @DrSeemaSZia is showing solidarity to federal. We condemn such abuse words spoken by Sindh Dushman MPA. Let's exposed her If the situation is not fixed rightaway then it will be a big issues coming,2.0,1.0,peopl district sujaw especi  laardistrict face alot shortag water  even drink water avail  agricultur sector affect   drseemaszia show solidar feder  condemn abus word spoken dushman mpa  let expos situat fix rightaway big issu come
@GenderDissident @CrispinBlunt @trussliz It is so strange that female sex crime has risen by 84% in the UK since the police started recording crime by self-selected ‘gender’.,1.0,0.0, genderdissid  crispinblunt  trussliz strang femal sex crime risen     uk sinc polic start record crime self select  gender  
"2 month of virtual complaint and 1year of tube well installation passed !! Ref: #DVVNL16032IMS to let us know if there is really any possibility of fixing missing / stolen phase wire of 11kv In Sidhpura , under Div Kasganj  to use electricity for agriculture ! Mob: 9411234679",0.0,0.0,  month virtual complaint  year tube well instal pass    ref   dvvnl     im let u know realli possibl fix miss   stolen phase wire   kv sidhpura   div kasganj  use electr agricultur   mob            
"@cfseubc @TwoFox15 Prohibition and drug war are the real root causes for most gang violence, overdose deaths and petty crime.

For safer neighbourhoods and healthier communities we need to replace drug war with drug peace.",1.0,0.0," cfseubc  twofox   prohibit drug war real root caus gang violenc  overdos death petti crime 

for safer neighbourhood healthier commun need replac drug war drug peac "
"@Mahesh0685 @chandrasekar689 @V_Senthilbalaji @TangedcoO But there is no information about whatsapp no for each district or location
Then how came I can share my en reading

Around 200rs higher charged at my are for every house

#kanchipuram #tneb",0.0,0.0," mahesh      chandrasekar     v  tangedcoo inform whatsapp district location
then came share en reading

around    r higher charg everi house

 kanchipuram  tneb"
"Gravity is not sufficient...

#RoadSafety #LoadSecurement #YXJ https://t.co/01Dj59ybvU",5.0,0.0,"graviti suffici   

 roadsafeti  loadsecur  yxj "
"To address water scarcity @KISTKOREA  investigates entrapping micro-sized zeolite particles into porous hydrogels, to remove contaminants from water while preventing the particles from agglomerating together.
https://t.co/hW4mc2pn41 Urgent actions needs to be taken

@NextGenWaterEU @ULTIMATEWaterEU @B_WaterSmart",3.0,1.0,"address water scarciti  kistkorea  investig entrap micro size zeolit particl porou hydrogel  remov contamin water prevent particl agglomer togeth 
 urgent action need taken

 nextgenwatereu  ultimatewatereu  b watersmart"
"If bottoms who smoke weed are considered potholes, what does that make tops who smoke?🤔",5.0,0.0,bottom smoke weed consid pothol  make top smoke  
"@nickmangwana More of celebrating, the opening up of a toilet. The huge problems of sewage reticulation. Most people in Harare have ground toilets. Untill people systematically deal with the issues you can inject yourselves ad neaseum. We need a 500 year plan on this issue",3.0,0.0, nickmangwana celebr  open toilet  huge problem sewag reticul  peopl harar ground toilet  until peopl systemat deal issu inject ad neaseum  need     year plan issu
"Are we living in late 90's, only  happens in DMK Period @mkstalin current ila sir past 1 hr, FACEBOOK memes la sona mari nadakuthu. #TNEB #TANGEDCO. PLEASE HELP US.",0.0,0.0,live late      happen dmk period  current ila sir past   hr  facebook meme la sona mari nadakuthu   tneb  tangedco  pleas help u 
BOC has phenomenal H2S gas (odor) reduction performance compared to other chemical or biological agent in the marketplace! It also offers an ability to biologically reduce sewage upstream of #wastewater treatment facilities. https://t.co/eRfuW4w0bM,3.0,0.0,boc phenomen h ga  odor  reduct perform compar chemic biolog agent marketplac  also offer abil biolog reduc sewag upstream  wastewat treatment facil  
"@digitaltrader @lisa_simonetti @mmpadellan Petty crime is giving a man LIFE IN PRISON after being caught three times with less than one gram of marijuana or for stealing food when hungry, unlike in “other” America where “Affluenza” is an excuse for reckless murder, and cops thank a murderer and offer him nice cold water.",1.0,0.0, digitaltrad  lisa simonetti  mmpadellan petti crime give man life prison caught three time le one gram marijuana steal food hungri  unlik   america  affluenza  excus reckless murder  cop thank murder offer nice cold water 
"@Thabisoo don't be shocked by the itlhokomele comments from the police, rona in Letlhabile under Madibeng munic I was once told by a mayor who is now late when I spoke to him about the potholes in the township the man said, ""that's the reason why I bought a 4x4"", not joking TK.",5.0,0.0, thabisoo shock itlhokomel comment polic  rona letlhabil madibeng munic told mayor late spoke pothol township man said   reason bought  x    joke tk 
"@adetola_rabiu Hello Rabiu,

We sincerely apologize for any inconvenience this might have caused.

Kindly DM @ieserve with your electricity account/meter number to enable us communicate the complaint to our technical team. 

#IECares",0.0,0.0," adetola rabiu hello rabiu 

we sincer apolog inconveni might caus 

kindli dm  ieserv electr account meter number enabl u commun complaint technic team  

 iecar"
@avijitsaxena87 @borges Its nonsense to think that development is equal to concrete jungle. The truth is the reverse. Bali has such a huge garbage problem. Do we need to create that in L'deep? Also why should moneybags be allowed to buy islands by displacing indigenous people? Development??,5.0,0.0, avijitsaxena    borg nonsens think develop equal concret jungl  truth revers  bali huge garbag problem  need creat l deep  also moneybag allow buy island displac indigen peopl  develop  
"@Donmuid Hello Adebayo,

Thank you for contacting Ikeja Electric.

Kindly DM @ieserve with your electricity meter number and phone number to enable us follow up on your complaint as appropriate.

#IECares",0.0,0.0," donmuid hello adebayo 

thank contact ikeja electr 

kindli dm  ieserv electr meter number phone number enabl u follow complaint appropri 

 iecar"
Here is the problem the judges are pussies they have no back bone spineless cowards  just like the Supreme Court didn’t wanna hear about the election fraud gutless pieces of garbage !  #Tucker,4.0,0.0,problem judg pussi back bone spineless coward  like suprem court wanna hear elect fraud gutless piec garbag     tucker
I’m rich .. how many credit card worth of #mocroplastic did I eat ? #Plastic @PlasticPollutes @3POPIOM @Plasticsimpact @Clare78022696 @no_australia @microplastics_ @NoMicroplastic @DrAndrewMayes @StaffsMicro @MicroplasticLab https://t.co/NQUe4BtBmY,4.0,0.0,rich    mani credit card worth  mocroplast eat    plastic  plasticpollut   popiom  plasticsimpact  clare          australia  microplast   nomicroplast  drandrewmay  staffsmicro  microplasticlab 
"A mature, composed, calculated and lively #PPP MPA madam @HeerSoho at the floor of sindh assembly today ! And talked about issue's of availability of clean drinking water.

@BBhuttoZardari @AseefaBZ @MediaCellPPP @MuradAliShahPPP @murtazawahab1 @SassuiZafar @ayaz_soho . https://t.co/qXVyYCBPfY",2.0,0.0,"matur  compos  calcul live  ppp mpa madam  heersoho floor assembl today   talk issu avail clean drink water 

 bbhuttozardari  aseefabz  mediacellppp  muradalishahppp  murtazawahab   sassuizafar  ayaz soho   "
"For last 15 days there has been frequent power cut ...like 30 min once. Even in night time..in 🥴😴.(kumarackurichi, illayankudi (taluk) sivaganga (dist).
Most of all in #WFH . Plz take necessary action. @vsenthilbalaji  @Udhaystalin #tneb",0.0,0.0,"last    day frequent power cut    like    min  even night time      kumarackurichi  illayankudi  taluk  sivaganga  dist  
most  wfh   plz take necessari action   vsenthilbalaji   udhaystalin  tneb"
"Wastewater treatment plants sell their sewage sludge for use as fertilizer. And that sludge, researchers found, often contains PFAS compounds https://t.co/8rrh35TZAE",3.0,0.0,wastewat treatment plant sell sewag sludg use fertil  sludg  research found  often contain pfa compound 
"We're seeking a talented, mid-level Wastewater Planning Engineer for a great opportunity in Houston, TX. Apply now! https://t.co/25lguY7Qdw https://t.co/eQhCSjFqh3",3.0,0.0,seek talent  mid level wastewat plan engin great opportun houston  tx  appli   
"@PaddyAnkunda1 If integrated with light rail, bicycle lanes, rapid bus system, pedestrian networks, regulate boda, replace 14 seater with buses, fix potholes, light up all roads, deploy and secure all feeder roads etc. So, look at a system, don't build one road and promise smooth traffic flow",5.0,0.0, paddyankunda  integr light rail  bicycl lane  rapid bu system  pedestrian network  regul boda  replac    seater bu  fix pothol  light road  deploy secur feeder road etc   look system  build one road promis smooth traffic flow
"Attending the @IWAHQ #WorldWaterCongress? Interested in #Wastewater &amp; #Chemicals? Then check out our talk on May 25th on estimating risk to sewage treatment plants from upstream chemical spills (Session 13)! Talks start at 14:00 GMT w/live discussion at 14:40! 

@MattMacL @EcoITN https://t.co/jO2PKzwxQW",3.0,0.0,"attend  iwahq  worldwatercongress  interest  wastewat  amp   chemic  check talk may   th estim risk sewag treatment plant upstream chemic spill  session      talk start       gmt w live discuss        

 mattmacl  ecoitn "
UK government  has ramped up its programme to analyse wastewater for early signs of Covid-19:                Sewage testing ramped up in England https://t.co/oqba3en3kW,3.0,0.0,uk govern  ramp programm analys wastewat earli sign covid                    sewag test ramp england 
"@maryero @NERCNG @PowerUpNG Hello Magnum,

We sincerely apologize for any inconvenience this might have caused.

Kindly DM @ieserve with your electricity account/meter number to enable us communicate the complaint to our technical team. 

#IECares",0.0,0.0," maryero  nercng  powerupng hello magnum 

we sincer apolog inconveni might caus 

kindli dm  ieserv electr account meter number enabl u commun complaint technic team  

 iecar"
